id_orden	cve_entidad	des_entidad	cve_del	des_del	cve_sdel	des_sdel	cve_municipio	des_municipio	cve_patron	cve_mod	ta	tp	te	year	month	month2
212856	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	Y62	DEL VALLE	397	16	39	39	0	22	5	mayo
212857	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	6	DEL VALLE	B21	ZONA POSTAL 21	398	16	84	84	0	22	5	mayo
222716	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	399	16	19	19	0	22	5	mayo
222717	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B23	ZONA POSTAL 23	400	16	4	4	0	22	5	mayo
222718	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	401	16	1	1	0	22	5	mayo
222719	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	402	16	8	8	0	22	5	mayo
222720	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	403	16	2	2	0	22	5	mayo
222721	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	404	16	9	9	0	22	5	mayo
222722	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B13	ZONA POSTAL 13	405	16	43	43	0	22	5	mayo
222723	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B13	ZONA POSTAL 13	406	16	426	426	0	22	5	mayo
222724	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B09	ZONA POSTAL 09	407	16	6	6	0	22	5	mayo
222725	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	11	STA. ANITA	B08	ZONA POSTAL 08	408	16	91	91	0	22	5	mayo
233328	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	409	16	2	2	0	22	5	mayo
233329	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	Y68	CHURUBUSCO	410	16	1079	920	159	22	5	mayo
233330	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	411	16	398	73	325	22	5	mayo
233331	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	412	16	32	14	18	22	5	mayo
233332	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	413	16	3	3	0	22	5	mayo
233333	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B21	ZONA POSTAL 21	414	16	16	8	8	22	5	mayo
233334	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	Y68	CHURUBUSCO	415	16	8	7	1	22	5	mayo
233335	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	416	16	35	35	0	22	5	mayo
233336	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	417	16	9	9	0	22	5	mayo
233337	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	54	CHURUBUSCO	B13	ZONA POSTAL 13	418	16	150	150	0	22	5	mayo
245424	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B07	ZONA POSTAL 07	419	16	33	33	0	22	5	mayo
245425	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B07	ZONA POSTAL 07	420	16	4	4	0	22	5	mayo
245426	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B11	ZONA POSTAL 11	421	16	27	27	0	22	5	mayo
245427	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B07	ZONA POSTAL 07	422	16	112	106	6	22	5	mayo
245428	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	Y60	PIEDAD NARVARTE	423	16	167	158	9	22	5	mayo
245429	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	Y60	PIEDAD NARVARTE	424	16	425	425	0	22	5	mayo
245430	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	Y60	PIEDAD NARVARTE	425	16	48	48	0	22	5	mayo
245431	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B18	ZONA POSTAL 18	426	16	4	4	0	22	5	mayo
245432	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	Y60	PIEDAD NARVARTE	427	16	22	22	0	22	5	mayo
245433	9	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	58	PIEDAD NARVARTE	B11	ZONA POSTAL 11	428	16	7	7	0	22	5	mayo
261822	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	429	16	24	24	0	22	5	mayo
261823	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	430	16	54	28	26	22	5	mayo
261824	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	431	16	193	170	23	22	5	mayo
261825	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	432	16	3	3	0	22	5	mayo
261826	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	433	16	11	11	0	22	5	mayo
261827	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	434	16	8	8	0	22	5	mayo
261828	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	435	16	9	9	0	22	5	mayo
261829	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	436	16	8	8	0	22	5	mayo
261830	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	437	16	923	303	620	22	5	mayo
261831	10	DURANGO	10	DURANGO	1	DURANGO	B26	DURANGO	438	16	5	5	0	22	5	mayo
271300	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B32	MAPIMI	439	16	7	7	0	22	5	mayo
271301	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B32	MAPIMI	440	16	3	3	0	22	5	mayo
271302	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B32	MAPIMI	441	16	12	7	5	22	5	mayo
271303	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B38	TLAHUALILO	442	16	50	50	0	22	5	mayo
271304	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	443	16	22	22	0	22	5	mayo
271305	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	444	16	115	73	42	22	5	mayo
271306	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	445	16	1	1	0	22	5	mayo
271307	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	446	16	7	7	0	22	5	mayo
271308	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	447	16	374	371	3	22	5	mayo
271309	10	DURANGO	10	DURANGO	13	GOMEZ PALACIO	B28	GOMEZ PALACIO	448	16	126	126	0	22	5	mayo
276006	10	SINALOA	26	SINALOA	5	MAZATLAN	R53	PE&ON BLANCO	449	16	2	2	0	22	5	mayo
276007	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	450	16	2	1	1	22	5	mayo
276008	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	451	16	15	15	0	22	5	mayo
276009	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	452	16	10	10	0	22	5	mayo
276010	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	453	16	6	5	1	22	5	mayo
276011	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	454	16	3	3	0	22	5	mayo
276012	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	455	16	1	1	0	22	5	mayo
276013	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	456	16	1	1	0	22	5	mayo
276014	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	457	16	76	76	0	22	5	mayo
276015	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	458	16	723	723	0	22	5	mayo
276016	11	GUANAJUATO	11	GUANAJUATO	1	GUANAJUATO	B41	ALLENDE	459	16	17	17	0	22	5	mayo
280593	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	460	16	428	428	0	22	5	mayo
280594	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	461	16	844	172	672	22	5	mayo
280595	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	462	16	684	679	5	22	5	mayo
280596	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	463	16	73	72	1	22	5	mayo
280597	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	464	16	1	1	0	22	5	mayo
280598	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	465	16	12	12	0	22	5	mayo
280599	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	466	16	49	46	3	22	5	mayo
280600	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	467	16	155	155	0	22	5	mayo
280601	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	468	16	3	3	0	22	5	mayo
280602	11	GUANAJUATO	11	GUANAJUATO	5	IRAPUATO	B47	IRAPUATO	469	16	22	15	7	22	5	mayo
287251	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	470	16	49	49	0	22	5	mayo
287252	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	471	16	46	6	40	22	5	mayo
287253	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	472	16	1	1	0	22	5	mayo
287254	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	473	16	199	196	3	22	5	mayo
287255	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	474	16	73	66	7	22	5	mayo
287256	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	475	16	10	10	0	22	5	mayo
287257	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	476	16	598	567	31	22	5	mayo
287258	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	477	16	287	287	0	22	5	mayo
287259	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	478	16	2	2	0	22	5	mayo
287260	11	GUANAJUATO	11	GUANAJUATO	8	CELAYA	B42	CELAYA	479	16	1	1	0	22	5	mayo
296503	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B56	STA CRUZ DE JUVENTINO ROSAS	480	16	26	26	0	22	5	mayo
296504	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B52	SALAMANCA	481	16	2	2	0	22	5	mayo
296505	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B56	STA CRUZ DE JUVENTINO ROSAS	482	16	1261	185	1076	22	5	mayo
296506	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	483	16	1	1	0	22	5	mayo
296507	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	484	16	111	109	2	22	5	mayo
296508	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B52	SALAMANCA	485	16	30	30	0	22	5	mayo
296509	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	486	16	1	1	0	22	5	mayo
296510	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	487	16	10	10	0	22	5	mayo
296511	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	488	16	8	7	1	22	5	mayo
296512	11	GUANAJUATO	11	GUANAJUATO	14	SALAMANCA	B49	MOROLEON	489	16	1	1	0	22	5	mayo
300572	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	490	16	371	368	3	22	5	mayo
300573	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	491	16	3	3	0	22	5	mayo
300574	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	492	16	1	1	0	22	5	mayo
300575	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	493	16	3	3	0	22	5	mayo
300576	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	494	16	2	2	0	22	5	mayo
300577	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B48	LEON	495	16	1	1	0	22	5	mayo
300578	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B57	SILAO	496	16	4	4	0	22	5	mayo
300579	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B48	LEON	497	16	40	40	0	22	5	mayo
300580	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B48	LEON	498	16	8	8	0	22	5	mayo
300581	11	GUANAJUATO	11	GUANAJUATO	17	LEON	B48	LEON	499	16	12	12	0	22	5	mayo
308494	11	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B46	GUANAJUATO	500	16	26	11	15	22	5	mayo
308495	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	501	16	6	6	0	22	5	mayo
308496	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	502	16	10	10	0	22	5	mayo
308497	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	503	16	1	1	0	22	5	mayo
308498	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	504	16	81	81	0	22	5	mayo
308499	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	505	16	11	11	0	22	5	mayo
308500	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	506	16	5	5	0	22	5	mayo
308501	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	507	16	2	2	0	22	5	mayo
308502	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	508	16	240	90	150	22	5	mayo
308503	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	509	16	1	1	0	22	5	mayo
308504	11	MICHOACAN	17	MICHOACAN	13	ZAMORA DE HIDALGO	M48	STA ANA PACUECO PENJAMO GTO	510	16	6	6	0	22	5	mayo
308662	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	511	16	116	116	0	22	5	mayo
308663	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	512	16	2	2	0	22	5	mayo
308664	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	513	16	2	2	0	22	5	mayo
308665	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	514	16	10	10	0	22	5	mayo
308666	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	515	16	263	188	75	22	5	mayo
308667	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	516	16	4	4	0	22	5	mayo
308668	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	517	16	2	2	0	22	5	mayo
308669	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	518	16	5	5	0	22	5	mayo
308670	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	519	16	31	31	0	22	5	mayo
308671	12	GUERRERO	12	GUERRERO	1	CHILPANCINGO	B63	CHILPANCINGO DE LOS BRAVO	520	16	170	129	41	22	5	mayo
310831	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	521	16	36	29	7	22	5	mayo
310832	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	522	16	5	4	1	22	5	mayo
310833	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	523	16	38	38	0	22	5	mayo
310834	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	524	16	16	16	0	22	5	mayo
310835	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	525	16	15	15	0	22	5	mayo
310836	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	526	16	93	93	0	22	5	mayo
310837	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	527	16	22	22	0	22	5	mayo
310838	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	528	16	1	1	0	22	5	mayo
310839	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	529	16	3	3	0	22	5	mayo
310840	12	GUERRERO	12	GUERRERO	2	ACAPULCO	B61	ACAPULCO DE JUAREZ	530	16	2	2	0	22	5	mayo
317910	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	531	16	11	11	0	22	5	mayo
317911	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	532	16	92	92	0	22	5	mayo
317912	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	533	16	261	230	31	22	5	mayo
317913	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	534	16	11	11	0	22	5	mayo
317914	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	535	16	48	14	34	22	5	mayo
317915	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	536	16	29	29	0	22	5	mayo
317916	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	537	16	175	175	0	22	5	mayo
317917	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	538	16	2	2	0	22	5	mayo
317918	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	539	16	1	1	0	22	5	mayo
317919	12	GUERRERO	12	GUERRERO	3	IGUALA DE LA INDEPENDENCIA	B64	IGUALA DE LA INDEPENDENCIA	540	16	133	133	0	22	5	mayo
320514	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	541	16	7	6	1	22	5	mayo
320515	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	542	16	35	35	0	22	5	mayo
320516	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	543	16	4	4	0	22	5	mayo
320517	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	544	16	12	12	0	22	5	mayo
320518	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	545	16	193	101	92	22	5	mayo
320519	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	546	16	38	8	30	22	5	mayo
320520	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	547	16	5	5	0	22	5	mayo
320521	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	548	16	33	33	0	22	5	mayo
320522	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	549	16	13	13	0	22	5	mayo
320523	12	GUERRERO	12	GUERRERO	13	ZIHUATANEJO	L43	JOSE AZUETA	550	16	1	1	0	22	5	mayo
322063	12	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	N30	CUTZAMALA DE PINZON	551	16	4	3	1	22	5	mayo
322064	12	SONORA	27	SONORA	1	HERMOSILLO	R64	ATENANGO DEL RIO	552	16	47	47	0	22	5	mayo
322065	12	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B64	IGUALA DE LA INDEPENDENCIA	553	16	44	44	0	22	5	mayo
322066	12	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B64	IGUALA DE LA INDEPENDENCIA	554	16	25	2	23	22	5	mayo
322067	12	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B64	IGUALA DE LA INDEPENDENCIA	555	16	3	3	0	22	5	mayo
322068	12	DISTRITO FEDERAL	40	DISTRITO FEDERAL SUR	1	SAN ANGEL	B64	IGUALA DE LA INDEPENDENCIA	556	16	9	9	0	22	5	mayo
322069	13	GUANAJUATO	11	GUANAJUATO	8	CELAYA	N42	TLAXCOAPAN	557	16	54	54	0	22	5	mayo
322070	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	558	16	20	20	0	22	5	mayo
322071	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	559	16	2	2	0	22	5	mayo
322072	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	560	16	9	9	0	22	5	mayo
322073	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	561	16	9	9	0	22	5	mayo
322074	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	562	16	21	13	8	22	5	mayo
322075	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	563	16	1	1	0	22	5	mayo
322076	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	564	16	4	4	0	22	5	mayo
322077	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	565	16	23	23	0	22	5	mayo
322078	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	566	16	70	70	0	22	5	mayo
322079	13	HIDALGO	13	HIDALGO	1	PACHUCA	B70	PACHUCA	567	16	15	15	0	22	5	mayo
331420	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	568	16	3	3	0	22	5	mayo
331421	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	569	16	18	18	0	22	5	mayo
331422	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	570	16	37	32	5	22	5	mayo
331423	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	571	16	30	30	0	22	5	mayo
331424	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	572	16	272	272	0	22	5	mayo
331425	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	573	16	147	53	94	22	5	mayo
331426	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	574	16	2	2	0	22	5	mayo
331427	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	575	16	40	35	5	22	5	mayo
331428	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	576	16	55	52	3	22	5	mayo
331429	13	HIDALGO	13	HIDALGO	5	TULANCINGO	B75	TULANCINGO	577	16	3	3	0	22	5	mayo
333811	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B72	TEPEAPULCO	578	16	4	3	1	22	5	mayo
333812	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B72	TEPEAPULCO	579	16	18	18	0	22	5	mayo
333813	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B72	TEPEAPULCO	580	16	47	47	0	22	5	mayo
333814	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	581	16	34	20	14	22	5	mayo
333815	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	582	16	16	16	0	22	5	mayo
333816	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	583	16	1	1	0	22	5	mayo
333817	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	584	16	24	24	0	22	5	mayo
333818	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	585	16	2	1	1	22	5	mayo
333819	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	586	16	5	4	1	22	5	mayo
333820	13	HIDALGO	13	HIDALGO	7	CD. SAHAGUN	B67	APAN	587	16	35	35	0	22	5	mayo
335022	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B66	ATOTONILCO DE TULA	588	16	11	11	0	22	5	mayo
335023	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B66	ATOTONILCO DE TULA	589	16	96	96	0	22	5	mayo
335024	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B66	ATOTONILCO DE TULA	590	16	21	21	0	22	5	mayo
335025	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B66	ATOTONILCO DE TULA	591	16	272	244	28	22	5	mayo
335026	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B66	ATOTONILCO DE TULA	592	16	1	1	0	22	5	mayo
335027	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B74	TULA DE ALLENDE	593	16	2	2	0	22	5	mayo
335028	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B74	TULA DE ALLENDE	594	16	434	433	1	22	5	mayo
335029	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B74	TULA DE ALLENDE	595	16	5	5	0	22	5	mayo
335030	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B74	TULA DE ALLENDE	596	16	74	74	0	22	5	mayo
335031	13	HIDALGO	13	HIDALGO	10	TULA DE ALLENDE	B74	TULA DE ALLENDE	597	16	3	3	0	22	5	mayo
337508	13	DISTRITO FEDERAL	39	DISTRITO FEDERAL NORTE	16	POLANCO	B74	TULA DE ALLENDE	598	16	69	69	0	22	5	mayo
